TABLE_SCHEMA,TABLE_NAME,n_date_typed,n_money_typed,n_recovery_named,n_claim_named,n_cols,date_cols,money_cols
dbo,vwRxClaimsOscar,6,37,3,10,124,"DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, PatientDOB","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, NetCheckAmount, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,DirectsOscar_Step5,8,37,3,10,127,"DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, PatientDOB, FirstDOC, MaxDatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, NetCheckAmount, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, MaxDatePaid"
dbo,DirectsHealthspring_Step2_HSP,8,3,3,7,66,"CheckDate, DateFilled, MemberDob, EffectiveDate, TerminationDate, EligibilityUpdateDate, FirstDOC, SSDateFilled","CheckDate, NetCheckAmount, RecordChecksum, SSPaidAmt"
dbo,DirectsAetna_Step3,8,8,3,6,68,"PatientDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, FirstDate, SSDateFilled","NetCheckAmount, AmountOfCopay, AmountOfCoinsurance, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, SSPaidAmt"
dbo,DirectsAetna_Step2,8,8,3,6,68,"PatientDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, FirstDate, SSDateFilled","NetCheckAmount, AmountOfCopay, AmountOfCoinsurance, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, SSPaidAmt"
dbo,DirectsEmblem_Step3,8,8,3,5,63,"PatientDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, FirstDOC, SSDateFilled","NetCheckAmount, AmountOfCopay, AmountOfCoinsurance, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, SSPaidAmt"
dbo,DirectsEmblem_Step2,8,8,3,5,63,"PatientDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, FirstDOC, SSDateFilled","NetCheckAmount, AmountOfCopay, AmountOfCoinsurance, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, SSPaidAmt"
dbo,CenteneOkMcdCarrierBillingRpt,8,3,3,4,35,"ConclusionDate, DateOfBirth, BeginDOS, EndDOS, BillDate, ClaimDateOfRemit, ARUpdateDate, FileCreationDate","MCPBillAmount, MCPPaidAmount, RemitAmount, ClaimDateOfRemit, CheckNumber"
dbo,CenteneOkMcdCarrierBillingRpt_History,9,3,3,4,37,"ReportDate, ConclusionDate, DateOfBirth, BeginDOS, EndDOS, BillDate, ClaimDateOfRemit, ARUpdateDate, FileCreationDate","MCPBillAmount, MCPPaidAmount, RemitAmount, ClaimDateOfRemit, CheckNumber"
dbo,DirectsAetna_Step6,8,8,3,3,61,"PatientDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, FirstDOC, MaxDatePaid","NetCheckAmount, AmountOfCopay, AmountOfCoinsurance, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, MaxDatePaid, SSPaidAmt"
dbo,DirectsAetna_Step5,8,7,3,3,58,"PatientDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, FirstDate, MaxReversalDate","NetCheckAmount, AmountOfCopay, AmountOfCoinsurance, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,DirectsEmblem_Step5,8,7,3,2,53,"PatientDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, FirstDOC, MaxDatePaid","NetCheckAmount, AmountOfCopay, AmountOfCoinsurance, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, MaxDatePaid"
dbo,qrypppHumanaRxCommVsAuditEligCommStage3,8,2,3,1,63,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qrypppHumanaRxCommVsAuditEligCommStage3a,8,2,3,1,63,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxCommVsPBMEligCommStage3a,8,2,3,1,61,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsAuditEligCommStage3a,8,2,3,1,62,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxCommVsPBMEligCommStage3,8,2,3,1,61,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommStage5,10,2,3,1,79,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate, MemPatDOB","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxCommVsPBMEligCommFinal,10,2,3,1,75,"MatchedDate, PBMPatientDOB, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommStage3_08102021,8,2,3,1,63,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsAuditEligCommFinal,9,2,3,1,67,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommStage4,10,2,3,1,78,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate, MemPatDOB","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsAuditEligCommFinal_08102021,9,2,3,1,67,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommFinal,10,2,3,1,79,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate, MemPatDOB","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxCommVsCMSEPartDFinal,9,2,3,1,65,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxCommVsPBMEligCommStage4,10,2,3,1,75,"MatchedDate, PBMPatientDOB, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommFinal_08102021,10,2,3,1,79,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate, MemPatDOB","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsAuditEligCommStage3_08102021,8,2,3,1,62,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qrypppHumanaRxCommVsAuditEligCommFinal,9,2,3,1,69,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsAuditEligCommStage3a_08102021,8,2,3,1,62,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommStage4a,9,2,3,1,66,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsAuditEligCommStage3,8,2,3,1,62,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommStage3a,8,2,3,1,63,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxCommVsCMSEPartDStage3a,8,2,3,1,59,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommStage3,8,2,3,1,63,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxCommVsCMSEPartDStage3,8,2,3,1,59,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,qryPPPHumanaRxPartDVsPBMEligCommStage3a_08102021,8,2,3,1,63,"MedEffectiveDate, MedTermDate, MedPatDOB, TRC_MATCH_DATE, DateFilled, SubDOB, PatientDOB, CheckDate","NetCheckAmount, CheckDate, CheckNumber"
dbo,CignaMaybeCoordinated,13,38,2,173,231,"Claim_DateFilled, Claim_DateWritten, Claim_DateAdjudicated, Claim_DatePaid, Claim_CheckDate, Claim_cDateOfService, Elig_MemberDOB, Elig_EffectiveDate, Elig_TerminationDate, Elig_EligibilityUpdateDate, Elig_cEffectiveDate, Elig_cTermDate, Elig_dDateofDeath","Claim_IncentiveAmountSubmitted, Claim_FlatSalesTaxAmountSubmitted, Claim_PercentageSalesTaxAmountSubmitted, Claim_OtherAmountClaimedSubmittedQualifier1, Claim_OtherAmountClaimedSubmitted1, Claim_OtherAmountClaimedSubmittedQualifier2, Claim_OtherAmountClaimedSubmitted2, Claim_OtherAmountClaimedSubmittedQualifier3, Claim_OtherAmountClaimedSubmitted3, Claim_GrossAmountDue, Claim_PatientPayAmount, Claim_IngredientCostPaid, Claim_DispensingFeePaid, Claim_FlatSalesTaxAmountPaid, Claim_PercentageSalesTaxAmountPaid, Claim_IncentiveAmountPaid, Claim_ProfessionalServiceFeePaid, Claim_OtherPayerAmountRecognized, Claim_TotalAmountPaid, Claim_AmountAppliedToPeriodicDeductible, Claim_AmountAttributedToCoverageGap, Claim_AmountAttributedToProcessorFee, Claim_AmountAttributedToProductSelection, Claim_AmountAttributedToProductSelectionBrandDrug, Claim_AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, Claim_AmountAttributedToProductSelectionNonPreferredFormularySelection, Claim_AmountAttributedToProviderNetworkSelection, Claim_AmountAttributedToSalesTax, Claim_AmountExceedingPeriodicBenefitMaximum, Claim_AmountOfCopay, Claim_AmountOfCoinsurance, Claim_LowIncomeSubsidyAmount, Claim_DatePaid, Claim_CheckDate, Claim_CheckNumber, Claim_OtherAmountPaid1, Claim_OtherAmountPaidQualifier1, Claim_OtherAmountPaid2, Claim_OtherAmountPaidQualifier2, Claim_OtherAmountPaid3, Claim_OtherAmountPaidQualifier3, Claim_AmountBilled"
Audits,CignaHospiceAudit03062026_AllClaims,6,41,2,21,153,"DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, cDateOfService","AuditTotalPaidAmount, IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, OtherPaidAmountColumn, OtherPaidAmountColumn2"
Audits,CignaHospiceAudit03062026_AllClaims_NoDupes,8,41,2,21,158,"DATE_OF_SERVICE, BENEFICIARY_BIRTH_DATE, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, cDateOfService","TotalPaidAmount, IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, OtherPaidAmountColumn, OtherPaidAmountColumn2"
Audits,CignaHospiceAudit03062026_PBMClaimNumberMatches,6,40,2,21,152,"DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, cDateOfService","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, OtherPaidAmountColumn, OtherPaidAmountColumn2"
dbo,DirectsCarefirst_Step2,9,39,2,16,193,"MemberDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, cDateOfService, FirstDOC, SSDateFilled","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, AmountBilled, SSPaidAmt"
dbo,RXFlippedCEMMining_OIPrime_EmblemRX_ClaimsToLoad,9,30,2,16,180,"DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, cDateOfService, EffectiveDate, TerminationDate, MemberDOB","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, AmountBilled, ClaimRootPaidAmount, PBMClaimNumberPaidAmount"
dbo,RXFlippedCEMMining_EmblemRX_ClaimsToLoad,9,30,2,16,180,"DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, cDateOfService, EffectiveDate, TerminationDate, MemberDOB","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, AmountBilled, ClaimRootPaidAmount, PBMClaimNumberPaidAmount"
dbo,RXFlippedCEMMining_EmblemRX_EmblemFinalTable,12,30,2,16,197,"PrimacyWindowStartDate, PrimacyWindowTermDate, DOB, DateFilled, DateWritten, DateAdjudicated, DatePaid, CheckDate, cDateOfService, EffectiveDate, TerminationDate, MemberDOB","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckDate, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3, AmountBilled, ClaimRootPaidAmount, PBMClaimNumberPaidAmount"
